Title: Title
Label: E vs t (Cu 96h H2SO4 37ºC)
31.7396209198652 -0.16461181640625
32.2396209186028 -0.209228515625
32.7396209173404 -0.241241455078125
33.239620916078 -0.266571044921875
33.7396209148156 -0.287353515625
34.2396209135533 -0.304962158203125
34.7396209122909 -0.3203125
35.2396209110285 -0.33404541015625
35.7396209097661 -0.346588134765625
36.2396209085038 -0.3582763671875
36.7396209072414 -0.36920166015625
37.239620905979 -0.3795166015625
37.7396209047166 -0.38922119140625
38.2396209034542 -0.3983154296875
38.7396209021919 -0.406768798828125
39.2396209009295 -0.414642333984375
39.7396208996671 -0.42193603515625
40.2396208984047 -0.428680419921875
40.7396208971423 -0.434906005859375
41.23962089588 -0.440643310546875
41.7396208946176 -0.445953369140625
42.2396208933552 -0.450836181640625
42.7396208920928 -0.455352783203125
43.2396208908305 -0.45953369140625
43.7396208895681 -0.463409423828125
44.2396208883057 -0.467010498046875
44.7396208870433 -0.4703369140625
45.2396208857809 -0.47344970703125
45.7396208845186 -0.476348876953125
46.2396208832562 -0.479034423828125
46.7396208819938 -0.4815673828125
47.2396208807314 -0.483978271484375
47.739620879469 -0.4862060546875
48.2396208782067 -0.48828125
48.7396208769443 -0.490264892578125
49.2396208756819 -0.492156982421875
49.7396208744195 -0.493896484375
50.2396208731572 -0.495574951171875
50.7396208718948 -0.497161865234375
51.2396208706324 -0.4986572265625
51.73962086937 -0.4998779296875
52.2396208681076 -0.5010986328125
52.7396208668453 -0.50262451171875
53.2396208655829 -0.50384521484375
53.7396208643205 -0.5047607421875
54.2396208630581 -0.5059814453125
54.7396208617957 -0.5072021484375
55.2396208605334 -0.50811767578125
55.739620859271 -0.509033203125
56.2396208580086 -0.50994873046875
56.7396208567462 -0.5108642578125
57.2396208554838 -0.51177978515625
57.7396208542215 -0.5126953125
58.2396208529591 -0.51361083984375
58.7396208516967 -0.5145263671875
59.2396208504343 -0.51544189453125
59.739620849172 -0.51605224609375
60.2396208479096 -0.5169677734375
60.7396208466472 -0.517578125
61.2396208453848 -0.51849365234375
61.7396208441224 -0.51910400390625
62.2396208428601 -0.51971435546875
62.7396208415977 -0.5206298828125
63.2396208403353 -0.521240234375
63.7396208390729 -0.5218505859375
64.2396208378105 -0.5224609375
64.7396208365482 -0.5230712890625
65.2396208352858 -0.523681640625
65.7396208340234 -0.5242919921875
66.239620832761 -0.52520751953125
66.7396208314987 -0.5255126953125
67.2396208302363 -0.526123046875
67.7396208289739 -0.5267333984375
68.2396208277115 -0.52734375
68.7396208264491 -0.5279541015625
69.2396208251868 -0.528564453125
69.7396208239244 -0.5291748046875
70.239620822662 -0.52978515625
70.7396208213996 -0.5303955078125
71.2396208201372 -0.53070068359375
71.7396208188749 -0.53131103515625
72.2396208176125 -0.53192138671875
72.7396208163501 -0.5322265625
73.2396208150877 -0.5328369140625
73.7396208138254 -0.533447265625
74.239620812563 -0.5340576171875
74.7396208113006 -0.53436279296875
75.2396208100382 -0.53497314453125
75.7396208087758 -0.53558349609375
76.2396208075135 -0.535888671875
76.7396208062511 -0.5364990234375
77.2396208049887 -0.53680419921875
77.7396208037263 -0.53741455078125
78.2396208024639 -0.5377197265625
78.7396208012016 -0.538330078125
79.2396207999392 -0.5389404296875
79.7396207986768 -0.53924560546875
80.2396207974144 -0.53985595703125
80.7396207961521 -0.5401611328125
81.2396207948897 -0.540771484375
81.7396207936273 -0.54107666015625
82.2396207923649 -0.54168701171875
82.7396207911025 -0.5419921875
83.2396207898402 -0.5426025390625
83.7396207885778 -0.54290771484375
84.2396207873154 -0.54351806640625
84.739620786053 -0.5438232421875
85.2396207847906 -0.54443359375
85.7396207835283 -0.54473876953125
86.2396207822659 -0.54534912109375
86.7396207810035 -0.545654296875
87.2396207797411 -0.5462646484375
87.7396207784788 -0.54656982421875
88.2396207772164 -0.54718017578125
88.739620775954 -0.5474853515625
89.2396207746916 -0.54779052734375
89.7396207734292 -0.54840087890625
90.2396207721669 -0.54901123046875
90.7396207709045 -0.54931640625
91.2396207696421 -0.5499267578125
91.7396207683797 -0.55023193359375
92.2396207671173 -0.55084228515625
92.739620765855 -0.5511474609375
93.2396207645926 -0.5517578125
93.7396207633302 -0.55206298828125
94.2396207620678 -0.55267333984375
94.7396207608055 -0.55328369140625
95.2396207595431 -0.5535888671875
95.7396207582807 -0.55419921875
96.2396207570183 -0.55450439453125
96.7396207557559 -0.55511474609375
97.2396207544936 -0.55572509765625
97.7396207532312 -0.5560302734375
98.2396207519688 -0.556640625
98.7396207507064 -0.5572509765625
99.239620749444 -0.55755615234375
99.7396207481817 -0.55816650390625
100.239620746919 -0.55877685546875
100.739620745657 -0.55938720703125
101.239620744395 -0.5596923828125
101.739620743132 -0.560302734375
102.23962074187 -0.5609130859375
102.739620740607 -0.5615234375
103.239620739345 -0.5621337890625
103.739620738083 -0.56243896484375
104.23962073682 -0.56304931640625
104.739620735558 -0.56365966796875
105.239620734295 -0.56427001953125
105.739620733033 -0.56488037109375
106.239620731771 -0.56549072265625
106.739620730508 -0.56610107421875
107.239620729246 -0.56671142578125
107.739620727984 -0.56732177734375
108.239620726721 -0.56793212890625
108.739620725459 -0.56854248046875
109.239620724196 -0.56915283203125
109.739620722934 -0.56976318359375
110.239620721672 -0.5706787109375
110.739620720409 -0.5712890625
111.239620719147 -0.5718994140625
111.739620717885 -0.572509765625
112.239620716622 -0.5731201171875
112.73962071536 -0.57403564453125
113.239620714097 -0.57464599609375
113.739620712835 -0.57525634765625
114.239620711573 -0.576171875
114.73962071031 -0.5767822265625
115.239620709048 -0.577392578125
115.739620707786 -0.57830810546875
116.239620706523 -0.57891845703125
116.739620705261 -0.579833984375
117.239620703998 -0.5804443359375
117.739620702736 -0.58135986328125
118.239620701474 -0.582275390625
118.739620700211 -0.5828857421875
119.239620698949 -0.58380126953125
119.739620697687 -0.584716796875
120.239620696424 -0.5853271484375
120.739620695162 -0.58624267578125
121.239620693899 -0.587158203125
121.739620692637 -0.58807373046875
122.239620691375 -0.58868408203125
122.739620690112 -0.589599609375
123.23962068885 -0.59051513671875
123.739620687587 -0.5914306640625
124.239620686325 -0.59234619140625
124.739620685063 -0.59326171875
125.2396206838 -0.59417724609375
125.739620682538 -0.5950927734375
126.239620681276 -0.59600830078125
126.739620680013 -0.596923828125
127.239620678751 -0.59783935546875
127.739620677488 -0.5987548828125
128.239620676226 -0.59967041015625
128.739620674964 -0.60089111328125
129.239620673701 -0.601806640625
129.739620672439 -0.60272216796875
130.239620671177 -0.6036376953125
130.739620669914 -0.60455322265625
131.239620668652 -0.60546875
131.739620667389 -0.606689453125
132.239620666127 -0.60760498046875
132.739620664865 -0.6085205078125
133.239620663602 -0.60943603515625
133.73962066234 -0.61065673828125
134.239620661078 -0.611572265625
134.739620659815 -0.61248779296875
135.239620658553 -0.61370849609375
135.73962065729 -0.6146240234375
136.239620656028 -0.61553955078125
136.739620654766 -0.61676025390625
137.239620653503 -0.61767578125
137.739620652241 -0.61859130859375
138.239620650979 -0.61981201171875
138.739620649716 -0.6207275390625
139.239620648454 -0.6219482421875
139.739620647191 -0.62286376953125
140.239620645929 -0.623779296875
140.739620644667 -0.625
141.239620643404 -0.62591552734375
141.739620642142 -0.62713623046875
142.239620640879 -0.6280517578125
142.739620639617 -0.6292724609375
143.239620638355 -0.63018798828125
143.739620637092 -0.63140869140625
144.23962063583 -0.63232421875
144.739620634568 -0.633544921875
145.239620633305 -0.634765625
145.739620632043 -0.63568115234375
146.23962063078 -0.63690185546875
146.739620629518 -0.63812255859375
147.239620628256 -0.63934326171875
147.739620626993 -0.6402587890625
148.239620625731 -0.6414794921875
148.739620624469 -0.6427001953125
149.239620623206 -0.6439208984375
149.739620621944 -0.6451416015625
150.239620620681 -0.6463623046875
150.739620619419 -0.6475830078125
151.239620618157 -0.64910888671875
151.739620616894 -0.65032958984375
152.239620615632 -0.65155029296875
152.73962061437 -0.653076171875
153.239620613107 -0.654296875
153.739620611845 -0.65582275390625
154.239620610582 -0.6573486328125
154.73962060932 -0.6585693359375
155.239620608058 -0.66009521484375
155.739620606795 -0.66162109375
156.239620605533 -0.6634521484375
156.73962060427 -0.66497802734375
157.239620603008 -0.66650390625
157.739620601746 -0.6683349609375
158.239620600483 -0.66986083984375
158.739620599221 -0.67169189453125
159.239620597959 -0.67352294921875
159.739620596696 -0.67535400390625
160.239620595434 -0.67718505859375
160.739620594171 -0.6793212890625
161.239620592909 -0.68115234375
161.739620591647 -0.68328857421875
162.239620590384 -0.68511962890625
162.739620589122 -0.687255859375
163.23962058786 -0.68939208984375
